1438	480	姜昭娣	13433659523	430405197009125000	51	女	7	29	11	7	17	5	3
1439	480	姜昭娣	13433659523	430405197009125000	51	女	5	47	19	18	17	5	14
1440	480	姜昭娣	13433659523	430405197009125000	51	女	3	21	16	41	2	5	15
1441	481	怀朱娇	18257563394	620801197105268000	50	男	1	25	1	38	7	3	12
1442	481	怀朱娇	18257563394	620801197105268000	50	男	3	50	41	35	6	3	10
1443	481	怀朱娇	18257563394	620801197105268000	50	男	3	8	44	3	15	5	6
1444	482	严雅瑄	14783122473	370201195703103000	64	女	7	26	12	12	18	5	1
1445	482	严雅瑄	14783122473	370201195703103000	64	女	5	22	10	48	7	3	6
1446	482	严雅瑄	14783122473	370201195703103000	64	女	3	50	42	21	8	3	12
1447	483	金敏婷	17218648039	640121198202073000	39	女	1	20	31	13	12	3	8
1448	483	金敏婷	17218648039	640121198202073000	39	女	2	21	45	2	6	5	16
1449	483	金敏婷	17218648039	640121198202073000	39	女	1	29	47	12	6	5	3
1450	484	宗代云	14264079171	370703200408237000	17	女	4	29	21	16	1	5	18
1451	484	宗代云	14264079171	370703200408237000	17	女	1	21	8	23	14	5	16
1452	484	宗代云	14264079171	370703200408237000	17	女	3	50	16	50	13	5	1
1453	485	赵忠娇	17312529651	542424196211077000	59	女	5	38	51	41	3	5	14
1454	485	赵忠娇	17312529651	542424196211077000	59	女	6	8	28	49	14	5	6
1455	485	赵忠娇	17312529651	542424196211077000	59	女	4	7	37	9	2	3	7
1456	486	王子涵	15558919179	131024195707120000	64	男	6	8	26	2	2	3	12
1457	486	王子涵	15558919179	131024195707120000	64	男	7	15	49	42	10	3	2
1458	486	王子涵	15558919179	131024195707120000	64	男	6	6	15	26	17	5	3
1459	487	何传敏	17733751089	610924195808083000	63	女	1	42	27	3	17	5	14
1460	487	何传敏	17733751089	610924195808083000	63	女	3	25	21	20	2	5	15
1461	487	何传敏	17733751089	610924195808083000	63	女	1	43	19	13	7	3	12
1462	488	姜子彤	15939920202	530801198403138000	37	男	1	28	28	41	6	3	10
1463	488	姜子彤	15939920202	530801198403138000	37	男	1	27	13	7	15	5	6
1464	488	姜子彤	15939920202	530801198403138000	37	男	3	10	5	38	18	5	1
1465	489	华成龙	17469042402	430529196103102000	60	男	1	20	30	39	7	3	6
1466	489	华成龙	17469042402	430529196103102000	60	男	2	20	38	46	8	3	12
1467	489	华成龙	17469042402	430529196103102000	60	男	5	46	46	31	12	3	8
1468	490	尤美美	15530975676	513232198802198000	33	女	6	13	13	46	6	5	16
1469	490	尤美美	15530975676	513232198802198000	33	女	4	39	31	51	6	5	3
1470	490	尤美美	15530975676	513232198802198000	33	女	2	30	5	32	1	5	18
1471	491	王之山	14571389199	451422198809163000	33	女	2	7	44	26	14	5	16
1472	491	王之山	14571389199	451422198809163000	33	女	7	46	50	27	13	5	1
1473	491	王之山	14571389199	451422198809163000	33	女	7	9	14	3	3	5	14
1474	492	许娇娇	13633453032	451201198009191000	41	女	2	42	47	26	14	5	6
1475	492	许娇娇	13633453032	451201198009191000	41	女	7	10	8	51	2	3	7
1476	492	许娇娇	13633453032	451201198009191000	41	女	5	9	37	11	2	3	12
1477	493	许彩菊	14738877064	140925199109023000	30	男	2	1	39	13	10	3	2
1478	493	许彩菊	14738877064	140925199109023000	30	男	6	6	8	5	17	5	3
1479	493	许彩菊	14738877064	140925199109023000	30	男	1	16	51	29	17	5	14
1480	494	杨雪倩	13367228174	420583200808229000	13	女	6	50	29	38	2	5	15
1481	494	杨雪倩	13367228174	420583200808229000	13	女	1	6	6	1	7	3	12
1482	494	杨雪倩	13367228174	420583200808229000	13	女	7	3	19	8	6	3	10
1483	495	施龙婷	14037158190	210105200710173000	14	男	6	38	31	38	15	5	6
1484	495	施龙婷	14037158190	210105200710173000	14	男	1	9	30	36	18	5	1
1485	495	施龙婷	14037158190	210105200710173000	14	男	4	49	14	13	7	3	6
1486	496	水春文	17568987625	230230200009192000	21	女	2	48	39	26	8	3	12
1487	496	水春文	17568987625	230230200009192000	21	女	2	37	13	48	12	3	8
1488	496	水春文	17568987625	230230200009192000	21	女	1	50	38	10	6	5	16
1489	497	沈明珠	13395206473	522322199001206000	31	男	4	18	12	35	6	5	3
1490	497	沈明珠	13395206473	522322199001206000	31	男	2	22	30	48	1	5	18
1491	497	沈明珠	13395206473	522322199001206000	31	男	7	34	27	26	14	5	16
1492	498	施万敏	13211831384	220106196002175000	61	女	3	38	39	49	13	5	1
1493	498	施万敏	13211831384	220106196002175000	61	女	4	16	21	37	3	5	14
1494	498	施万敏	13211831384	220106196002175000	61	女	7	16	34	14	14	5	6
1495	499	郑敏茹	13683367527	530824197207193000	49	女	5	37	48	9	2	3	7
1496	499	郑敏茹	13683367527	530824197207193000	49	女	5	38	22	31	2	3	12
1497	499	郑敏茹	13683367527	530824197207193000	49	女	6	6	20	19	10	3	2
1498	500	吕翠红	17751265332	431129196004128000	61	女	1	27	19	44	17	5	3
1499	500	吕翠红	17751265332	431129196004128000	61	女	4	26	34	30	17	5	14
1500	500	吕翠红	17751265332	431129196004128000	61	女	1	25	1	13	2	5	15
1501	501	周梅香	15496566292	620423200311201000	18	男	2	37	38	23	7	3	12
1502	501	周梅香	15496566292	620423200311201000	18	男	7	24	34	15	6	3	10
1503	501	周梅香	15496566292	620423200311201000	18	男	7	51	31	12	15	5	6
1504	502	王欣淼	17125376086	460323199809029000	23	男	5	50	4	10	18	5	1
1505	502	王欣淼	17125376086	460323199809029000	23	男	1	17	18	8	7	3	6
1506	502	王欣淼	17125376086	460323199809029000	23	男	5	30	25	11	8	3	12
1507	503	王有菊	17717752962	440883196208238000	59	男	1	45	36	23	12	3	8
1508	503	王有菊	17717752962	440883196208238000	59	男	2	28	18	4	6	5	16
1509	503	王有菊	17717752962	440883196208238000	59	男	5	13	35	36	6	5	3
1510	504	许迎曼	15567439691	231221196903151000	52	女	3	4	15	31	1	5	18
1511	504	许迎曼	15567439691	231221196903151000	52	女	2	50	23	47	14	5	16
1512	504	许迎曼	15567439691	231221196903151000	52	女	6	35	6	5	13	5	1
1513	505	孔铠沣	13865668454	321204199205036000	29	男	5	1	27	20	3	5	14
1514	505	孔铠沣	13865668454	321204199205036000	29	男	2	3	2	6	14	5	6
1515	505	孔铠沣	13865668454	321204199205036000	29	男	1	48	39	9	2	3	7
1516	506	孔欣悦	18364883296	320581196906087000	52	男	3	11	27	32	2	3	12
1517	506	孔欣悦	18364883296	320581196906087000	52	男	6	40	49	40	10	3	2
1518	506	孔欣悦	18364883296	320581196906087000	52	男	6	38	9	42	17	5	3
1519	507	周礼杰	13526269344	52260120080219998X	13	女	1	16	47	24	17	5	14
1520	507	周礼杰	13526269344	52260120080219998X	13	女	2	37	26	48	2	5	15
1521	507	周礼杰	13526269344	52260120080219998X	13	女	7	44	20	10	7	3	12
1522	508	华宗莉	14320186866	360430198508274000	36	男	7	5	3	2	6	3	10
1523	508	华宗莉	14320186866	360430198508274000	36	男	5	40	49	49	15	5	6
1524	508	华宗莉	14320186866	360430198508274000	36	男	1	13	30	16	18	5	1
1525	509	孙鑫月	15140215790	34088119810305130X	40	女	7	33	6	24	7	3	6
1526	509	孙鑫月	15140215790	34088119810305130X	40	女	7	29	29	31	8	3	12
1527	509	孙鑫月	15140215790	34088119810305130X	40	女	6	26	7	50	12	3	8
1528	510	尤傲文	15241638791	211282198005265000	41	女	4	12	13	14	6	5	16
1529	510	尤傲文	15241638791	211282198005265000	41	女	1	35	49	47	6	5	3
1530	510	尤傲文	15241638791	211282198005265000	41	女	2	5	48	13	1	5	18
1531	511	杨梅梅	15261937692	230230197910116000	42	女	6	3	41	36	14	5	16
1532	511	杨梅梅	15261937692	230230197910116000	42	女	4	31	17	11	13	5	1
1533	511	杨梅梅	15261937692	230230197910116000	42	女	7	2	4	31	3	5	14
1534	512	吴夏梅	15260012700	610621197506188000	46	男	3	28	46	12	14	5	6
1535	512	吴夏梅	15260012700	610621197506188000	46	男	6	14	22	49	2	3	7
1536	512	吴夏梅	15260012700	610621197506188000	46	男	6	13	42	6	2	3	12
1537	513	杨秋荣	13148877376	610403199205154000	29	男	7	48	18	38	10	3	2
1538	513	杨秋荣	13148877376	610403199205154000	29	男	4	6	50	19	17	5	3
1539	513	杨秋荣	13148877376	610403199205154000	29	男	2	24	42	20	17	5	14
1540	514	赵晓云	17966709577	445302200404150000	17	男	3	38	42	33	2	5	15
1541	514	赵晓云	17966709577	445302200404150000	17	男	2	29	29	27	7	3	12
1542	514	赵晓云	17966709577	445302200404150000	17	男	2	10	11	3	6	3	10
1543	515	冯嘎妹	13320814072	340304199110187000	30	女	4	4	42	40	15	5	6
1544	515	冯嘎妹	13320814072	340304199110187000	30	女	4	6	39	22	18	5	1
1545	515	冯嘎妹	13320814072	340304199110187000	30	女	1	12	14	3	7	3	6
1546	516	严灿灿	15849527258	530922196408025000	57	男	2	21	45	42	8	3	12
1547	516	严灿灿	15849527258	530922196408025000	57	男	4	9	50	35	12	3	8
1548	516	严灿灿	15849527258	530922196408025000	57	男	3	10	45	31	6	5	16
1549	517	周兰兰	17683197280	620722199506246000	26	男	2	36	31	30	6	5	3
1550	517	周兰兰	17683197280	620722199506246000	26	男	4	48	36	49	1	5	18
1551	517	周兰兰	17683197280	620722199506246000	26	男	3	34	30	13	14	5	16
1552	518	朱笑白	17389310205	440514197605110000	45	男	5	48	3	33	13	5	1
1553	518	朱笑白	17389310205	440514197605110000	45	男	5	41	26	2	3	5	14
1554	518	朱笑白	17389310205	440514197605110000	45	男	1	50	10	20	14	5	6
1555	519	许谷山	15158269079	340111200710226000	14	女	6	20	7	19	2	3	7
1556	519	许谷山	15158269079	340111200710226000	14	女	5	6	32	16	2	3	12
1557	519	许谷山	15158269079	340111200710226000	14	女	2	16	4	34	10	3	2
1558	520	金寒雁	15695022491	13020119670323641X	54	男	4	33	12	48	17	5	3
1559	520	金寒雁	15695022491	13020119670323641X	54	男	5	31	34	2	17	5	14
1560	520	金寒雁	15695022491	13020119670323641X	54	男	4	13	39	6	2	5	15
1561	521	孔育彤	18166190533	210411198205038000	39	男	3	2	20	7	7	3	12
1562	521	孔育彤	18166190533	210411198205038000	39	男	4	49	47	34	6	3	10
1563	521	孔育彤	18166190533	210411198205038000	39	男	2	41	34	45	15	5	6
1564	522	华秀英	15534233369	511402197207236000	49	女	1	37	46	34	18	5	1
1565	522	华秀英	15534233369	511402197207236000	49	女	3	9	11	33	7	3	6
1566	522	华秀英	15534233369	511402197207236000	49	女	5	9	38	30	8	3	12
1567	523	吕开萍	17222009157	451222200104184000	20	男	1	33	8	9	12	3	8
1568	523	吕开萍	17222009157	451222200104184000	20	男	1	17	24	34	6	5	16
1569	523	吕开萍	17222009157	451222200104184000	20	男	5	49	18	28	6	5	3
1570	524	邹光桃	14750366699	511527196508242000	56	女	4	14	45	29	1	5	18
1571	524	邹光桃	14750366699	511527196508242000	56	女	3	8	46	40	14	5	16
1572	524	邹光桃	14750366699	511527196508242000	56	女	4	41	44	40	13	5	1
1573	525	孙昌玉	17475513299	152502198103106000	40	女	5	23	51	47	3	5	14
1574	525	孙昌玉	17475513299	152502198103106000	40	女	5	42	44	27	14	5	6
1575	525	孙昌玉	17475513299	152502198103106000	40	女	1	17	49	33	2	3	7
1576	526	杨景玉	17940870326	440881196302194000	58	女	5	43	36	5	2	3	12
1577	526	杨景玉	17940870326	440881196302194000	58	女	5	37	22	38	10	3	2
1578	526	杨景玉	17940870326	440881196302194000	58	女	6	50	18	43	17	5	3
1579	527	姜心媛	13695280252	210213199908183000	22	男	7	36	29	14	17	5	14
1580	527	姜心媛	13695280252	210213199908183000	22	男	1	12	18	25	2	5	15
1581	527	姜心媛	13695280252	210213199908183000	22	男	1	9	43	47	7	3	12
1582	528	吴静欣	14112193077	510322197908247000	42	男	7	42	18	1	6	3	10
1583	528	吴静欣	14112193077	510322197908247000	42	男	7	25	6	39	15	5	6
1584	528	吴静欣	14112193077	510322197908247000	42	男	6	13	30	32	18	5	1
1585	529	周静娴	17957624147	513434197501127000	46	男	1	7	34	49	7	3	6
1586	529	周静娴	17957624147	513434197501127000	46	男	1	45	24	30	8	3	12
1587	529	周静娴	17957624147	513434197501127000	46	男	2	36	21	37	12	3	8
1588	530	王敏茹	13963429257	500116199106104000	30	女	7	22	30	41	6	5	16
1589	530	王敏茹	13963429257	500116199106104000	30	女	3	40	46	29	6	5	3
1590	530	王敏茹	13963429257	500116199106104000	30	女	6	46	31	17	1	5	18
1591	531	许武琴	17975304419	610629200611153000	15	男	3	37	18	41	14	5	16
1592	531	许武琴	17975304419	610629200611153000	15	男	1	18	11	22	13	5	1
1593	531	许武琴	17975304419	610629200611153000	15	男	2	8	40	37	3	5	14
1594	532	何福兰	17370434349	320411199405036000	27	女	5	48	39	35	14	5	6
1595	532	何福兰	17370434349	320411199405036000	27	女	2	48	31	6	2	3	7
1596	532	何福兰	17370434349	320411199405036000	27	女	7	48	23	23	2	3	12
1597	533	施灵竹	14838145661	140223200509225000	16	男	3	31	36	42	10	3	2
1598	533	施灵竹	14838145661	140223200509225000	16	男	2	35	9	20	17	5	3
1599	533	施灵竹	14838145661	140223200509225000	16	男	7	43	34	18	17	5	14
1600	534	郁凯敏	17968662433	37040519630309955X	58	男	7	40	10	8	2	5	15
1601	534	郁凯敏	17968662433	37040519630309955X	58	男	7	18	24	14	7	3	12
1602	534	郁凯敏	17968662433	37040519630309955X	58	男	3	45	34	21	6	3	10
1603	535	何欣悦	16019312254	210102196704061000	54	男	7	9	12	30	15	5	6
1604	535	何欣悦	16019312254	210102196704061000	54	男	3	45	9	17	18	5	1
1605	535	何欣悦	16019312254	210102196704061000	54	男	6	19	31	7	7	3	6
1606	536	金招弟	17836756788	360501197202193000	49	男	1	15	12	7	8	3	12
1607	536	金招弟	17836756788	360501197202193000	49	男	1	24	35	48	12	3	8
1608	536	金招弟	17836756788	360501197202193000	49	男	4	25	10	21	6	5	16
1609	537	孙欣阳	13776911738	411481198001088000	41	女	1	24	4	8	6	5	3
1610	537	孙欣阳	13776911738	411481198001088000	41	女	3	30	49	40	1	5	18
1611	537	孙欣阳	13776911738	411481198001088000	41	女	6	38	47	47	14	5	16
1612	538	张之瑶	15189682838	152923200209122000	19	男	4	20	34	6	13	5	1
1613	538	张之瑶	15189682838	152923200209122000	19	男	7	34	13	50	3	5	14
1614	538	张之瑶	15189682838	152923200209122000	19	男	2	40	4	5	14	5	6
1615	539	郎淑芬	17515307899	510402200806224000	13	男	3	26	16	24	2	3	7
1616	539	郎淑芬	17515307899	510402200806224000	13	男	4	13	17	11	2	3	12
1617	539	郎淑芬	17515307899	510402200806224000	13	男	5	43	51	34	10	3	2
1618	540	何花长	13451232118	520623199107224000	30	女	7	34	18	11	17	5	3
1619	540	何花长	13451232118	520623199107224000	30	女	3	50	8	51	17	5	14
1620	540	何花长	13451232118	520623199107224000	30	女	1	14	9	32	2	5	15
1621	541	李紫萱	15627569493	150902197702256000	44	男	2	26	9	20	7	3	12
1622	541	李紫萱	15627569493	150902197702256000	44	男	2	34	35	46	6	3	10
1623	541	李紫萱	15627569493	150902197702256000	44	男	2	29	4	38	15	5	6
1624	542	纪鑫月	13676536749	532529199401155000	27	女	6	9	40	30	18	5	1
1625	542	纪鑫月	13676536749	532529199401155000	27	女	6	51	11	20	7	3	6
1626	542	纪鑫月	13676536749	532529199401155000	27	女	3	46	49	48	8	3	12
1627	543	姜金花	13550226728	530423197603059000	45	男	5	35	48	20	12	3	8
1628	543	姜金花	13550226728	530423197603059000	45	男	7	18	36	19	6	5	16
1629	543	姜金花	13550226728	530423197603059000	45	男	1	41	9	17	6	5	3
1630	544	吴春文	14421281693	320681200606179000	15	女	2	21	9	39	1	5	18
1631	544	吴春文	14421281693	320681200606179000	15	女	4	30	40	48	14	5	16
1632	544	吴春文	14421281693	320681200606179000	15	女	7	11	13	49	13	5	1
1633	545	金婷婷	14544102782	330726200305035000	18	女	7	5	40	33	3	5	14
1634	545	金婷婷	14544102782	330726200305035000	18	女	7	41	39	25	14	5	6
1635	545	金婷婷	14544102782	330726200305035000	18	女	4	38	10	41	2	3	7
1636	546	孔火英	15458376524	620923199906016000	22	男	1	1	25	7	2	3	12
1637	546	孔火英	15458376524	620923199906016000	22	男	4	40	48	18	10	3	2
1638	546	孔火英	15458376524	620923199906016000	22	男	6	48	14	48	17	5	3
1639	547	沈夏梅	14197852870	321323197706091000	44	女	5	12	44	7	17	5	14
1640	547	沈夏梅	14197852870	321323197706091000	44	女	7	32	21	38	2	5	15
1641	547	沈夏梅	14197852870	321323197706091000	44	女	3	21	17	1	7	3	12
1642	548	吴黄萍	14612942656	150822199011260000	31	女	2	5	6	12	6	3	10
1643	548	吴黄萍	14612942656	150822199011260000	31	女	6	26	17	28	15	5	6
1644	548	吴黄萍	14612942656	150822199011260000	31	女	4	41	27	17	18	5	1
1645	549	郑碧香	13960942586	130306197701014000	44	男	6	34	22	51	7	3	6
1646	549	郑碧香	13960942586	130306197701014000	44	男	5	7	43	15	8	3	12
1647	549	郑碧香	13960942586	130306197701014000	44	男	3	22	2	42	12	3	8
1648	550	李铠沣	13461885293	450801197306133000	48	女	7	27	25	41	6	5	16
1649	550	李铠沣	13461885293	450801197306133000	48	女	6	45	29	46	6	5	3
1650	550	李铠沣	13461885293	450801197306133000	48	女	4	9	16	45	1	5	18
1651	551	王寒雁	14431605456	210103200003145000	21	男	7	20	35	6	14	5	16
1652	551	王寒雁	14431605456	210103200003145000	21	男	1	38	7	31	13	5	1
1653	551	王寒雁	14431605456	210103200003145000	21	男	6	50	24	16	3	5	14
1654	552	郑冬灵	17116119642	350582199103036000	30	女	7	15	22	38	14	5	6
1655	552	郑冬灵	17116119642	350582199103036000	30	女	2	46	34	17	2	3	7
1656	552	郑冬灵	17116119642	350582199103036000	30	女	1	15	37	48	2	3	12
1657	553	王程燕	18283638470	513433197511260000	46	女	6	29	41	45	10	3	2
1658	553	王程燕	18283638470	513433197511260000	46	女	4	34	50	50	17	5	3
1659	553	王程燕	18283638470	513433197511260000	46	女	7	13	1	33	17	5	14
1660	554	赵发弟	15774743208	520382199707021000	24	男	1	1	19	16	2	5	15
1661	554	赵发弟	15774743208	520382199707021000	24	男	2	11	11	20	7	3	12
1662	554	赵发弟	15774743208	520382199707021000	24	男	1	37	36	41	6	3	10
1663	555	朱兴怡	14948745695	43038219630921580X	58	女	7	31	17	22	15	5	6
1664	555	朱兴怡	14948745695	43038219630921580X	58	女	4	12	43	21	18	5	1
1665	555	朱兴怡	14948745695	43038219630921580X	58	女	3	9	20	20	7	3	6
1666	556	金世兰	17378829231	370214196509049000	56	男	1	45	35	20	8	3	12
1667	556	金世兰	17378829231	370214196509049000	56	男	7	3	6	18	12	3	8
1668	556	金世兰	17378829231	370214196509049000	56	男	5	18	26	1	6	5	16
1669	557	吕阳涌	14188316614	620602196806097000	53	男	7	9	31	42	6	5	3
1670	557	吕阳涌	14188316614	620602196806097000	53	男	7	7	49	4	1	5	18
1671	557	吕阳涌	14188316614	620602196806097000	53	男	1	15	17	38	14	5	16
1672	558	冯娇娇	18272511173	141027198911091000	32	女	1	45	31	22	13	5	1
1673	558	冯娇娇	18272511173	141027198911091000	32	女	3	29	14	3	3	5	14
1674	558	冯娇娇	18272511173	141027198911091000	32	女	5	17	18	40	14	5	6
1675	559	林章洪	14045877403	15080219810611845X	40	男	5	11	9	8	2	3	7
1676	559	林章洪	14045877403	15080219810611845X	40	男	4	27	34	49	2	3	12
1677	559	林章洪	14045877403	15080219810611845X	40	男	5	32	49	9	10	3	2
1678	560	沈紫君	17875001302	632802199005024000	31	男	4	12	32	36	17	5	3
1679	560	沈紫君	17875001302	632802199005024000	31	男	3	49	8	16	17	5	14
1680	560	沈紫君	17875001302	632802199005024000	31	男	7	34	16	36	2	5	15
1681	561	郑翠翠	15029596061	652324197105178000	50	男	7	11	25	17	7	3	12
1682	561	郑翠翠	15029596061	652324197105178000	50	男	3	13	41	9	6	3	10
1683	561	郑翠翠	15029596061	652324197105178000	50	男	5	9	17	5	15	5	6
1684	562	李美丽	13420368965	210304197005056000	51	女	1	48	9	31	18	5	1
1685	562	李美丽	13420368965	210304197005056000	51	女	6	34	21	31	7	3	6
1686	562	李美丽	13420368965	210304197005056000	51	女	3	7	41	48	8	3	12
1687	563	姜世兰	17343163294	623027200408190000	17	男	5	20	50	2	12	3	8
1688	563	姜世兰	17343163294	623027200408190000	17	男	5	16	12	41	6	5	16
1689	563	姜世兰	17343163294	623027200408190000	17	男	4	40	32	46	6	5	3
1690	564	松雅瑄	15097833602	371328198202056000	39	男	7	4	14	22	1	5	18
1691	564	松雅瑄	15097833602	371328198202056000	39	男	1	46	11	44	14	5	16
1692	564	松雅瑄	15097833602	371328198202056000	39	男	5	4	8	6	13	5	1
1693	565	金傲文	17471856288	441323196611222000	55	男	6	17	20	12	3	5	14
1694	565	金傲文	17471856288	441323196611222000	55	男	1	49	37	31	14	5	6
1695	565	金傲文	17471856288	441323196611222000	55	男	3	31	10	14	2	3	7
1696	566	吴琼琼	18133422146	430382196607263000	55	男	3	20	9	43	2	3	12
1697	566	吴琼琼	18133422146	430382196607263000	55	男	3	27	20	11	10	3	2
1698	566	吴琼琼	18133422146	430382196607263000	55	男	3	47	45	36	17	5	3
1699	567	张育彤	16079571053	610426200002187000	21	男	6	19	18	12	17	5	14
1700	567	张育彤	16079571053	610426200002187000	21	男	1	48	50	43	2	5	15
1701	567	张育彤	16079571053	610426200002187000	21	男	7	51	11	37	7	3	12
1702	568	吴访枫	15237032334	330211197509264000	46	女	6	11	13	30	6	3	10
1703	568	吴访枫	15237032334	330211197509264000	46	女	3	21	48	10	15	5	6
1704	568	吴访枫	15237032334	330211197509264000	46	女	6	41	50	42	18	5	1
1705	569	吴丹珍	16096308721	231224199906047000	22	女	1	44	1	51	7	3	6
1706	569	吴丹珍	16096308721	231224199906047000	22	女	6	7	5	1	8	3	12
1707	569	吴丹珍	16096308721	231224199906047000	22	女	1	4	40	37	12	3	8
1708	570	沈凤美	17991733664	340824196611189000	55	女	1	34	41	44	6	5	16
1709	570	沈凤美	17991733664	340824196611189000	55	女	3	51	23	38	6	5	3
1710	570	沈凤美	17991733664	340824196611189000	55	女	1	22	20	21	1	5	18
1711	571	尤欣淼	18070944892	150404196707240000	54	男	4	44	24	20	14	5	16
1712	571	尤欣淼	18070944892	150404196707240000	54	男	6	13	50	13	13	5	1
1713	571	尤欣淼	18070944892	150404196707240000	54	男	4	43	43	37	3	5	14
1714	572	金菜玲	15168047882	520401199608236000	25	女	3	38	16	35	14	5	6
1715	572	金菜玲	15168047882	520401199608236000	25	女	1	28	24	45	2	3	7
1716	572	金菜玲	15168047882	520401199608236000	25	女	7	49	1	24	2	3	12
1717	573	赵含卉	13547913303	511603195810253000	63	男	2	1	29	24	10	3	2
1718	573	赵含卉	13547913303	511603195810253000	63	男	5	27	40	29	17	5	3
1719	573	赵含卉	13547913303	511603195810253000	63	男	4	40	42	18	17	5	14
1720	574	卫秋荣	17784893756	230803199008080000	31	女	7	41	27	28	2	5	15
1721	574	卫秋荣	17784893756	230803199008080000	31	女	2	33	41	9	7	3	12
1722	574	卫秋荣	17784893756	230803199008080000	31	女	2	51	17	45	6	3	10
1723	575	许显丽	13531985764	540423196105219000	60	男	3	40	43	51	15	5	6
1724	575	许显丽	13531985764	540423196105219000	60	男	4	30	41	31	18	5	1
1725	575	许显丽	13531985764	540423196105219000	60	男	5	31	17	4	7	3	6
1726	576	孔明露	17669510383	450503196611264000	55	女	3	23	11	12	8	3	12
1727	576	孔明露	17669510383	450503196611264000	55	女	7	16	10	49	12	3	8
1728	576	孔明露	17669510383	450503196611264000	55	女	7	17	25	31	6	5	16
1729	577	孔慧娟	13552377841	230713199807263000	23	男	3	7	44	43	6	5	3
1730	577	孔慧娟	13552377841	230713199807263000	23	男	6	42	41	3	1	5	18
1731	577	孔慧娟	13552377841	230713199807263000	23	男	6	44	12	21	14	5	16
1732	578	姜洪静	14446714344	530425198804053000	33	女	5	46	31	23	13	5	1
1733	578	姜洪静	14446714344	530425198804053000	33	女	2	38	17	17	3	5	14
1734	578	姜洪静	14446714344	530425198804053000	33	女	6	26	7	32	14	5	6
1735	579	许悦明	17436315226	441502197210031000	49	男	6	14	26	49	2	3	7
1736	579	许悦明	17436315226	441502197210031000	49	男	4	1	39	13	2	3	12
1737	579	许悦明	17436315226	441502197210031000	49	男	1	14	32	27	10	3	2
1738	580	许紫萱	17831639451	420114196801271000	53	女	3	19	42	29	17	5	3
1739	580	许紫萱	17831639451	420114196801271000	53	女	4	16	26	9	17	5	14
1740	580	许紫萱	17831639451	420114196801271000	53	女	5	17	32	46	2	5	15
1741	581	华海燕	18084025436	511529198405017000	37	男	6	15	25	47	7	3	12
1742	581	华海燕	18084025436	511529198405017000	37	男	6	3	5	26	6	3	10
1743	581	华海燕	18084025436	511529198405017000	37	男	7	41	44	27	15	5	6
1744	582	周忠娇	17920710130	150301200411185000	17	女	2	47	38	41	18	5	1
1745	582	周忠娇	17920710130	150301200411185000	17	女	5	35	37	40	7	3	6
1746	582	周忠娇	17920710130	150301200411185000	17	女	3	26	15	1	8	3	12
1747	583	沈凯敏	13527194529	520381200407191000	17	男	7	37	23	23	12	3	8
1748	583	沈凯敏	13527194529	520381200407191000	17	男	6	46	18	1	6	5	16
1749	583	沈凯敏	13527194529	520381200407191000	17	男	1	26	29	5	6	5	3
1750	584	何瑞进	13636233895	530923196506111000	56	女	1	42	17	39	1	5	18
1751	584	何瑞进	13636233895	530923196506111000	56	女	7	41	4	36	14	5	16
1752	584	何瑞进	13636233895	530923196506111000	56	女	3	20	43	26	13	5	1
1753	585	许丽丽	13867096913	150103200104073000	20	男	3	6	20	21	3	5	14
1754	585	许丽丽	13867096913	150103200104073000	20	男	3	13	31	46	14	5	6
1755	585	许丽丽	13867096913	150103200104073000	20	男	5	9	13	2	2	3	7
1756	586	华冰露	17969881556	451103200311109000	18	男	5	34	1	32	2	3	12
1757	586	华冰露	17969881556	451103200311109000	18	男	5	26	32	7	10	3	2
1758	586	华冰露	17969881556	451103200311109000	18	男	3	27	8	42	17	5	3
1759	587	周文静	17949856657	451103196405107000	57	女	7	22	9	48	17	5	14
1760	587	周文静	17949856657	451103196405107000	57	女	6	31	51	2	2	5	15
1761	587	周文静	17949856657	451103196405107000	57	女	7	50	47	51	7	3	12
1762	588	严凯敏	13452355011	130283197410099000	47	男	1	20	49	1	6	3	10
1763	588	严凯敏	13452355011	130283197410099000	47	男	5	40	6	44	15	5	6
1764	588	严凯敏	13452355011	130283197410099000	47	男	1	16	6	35	18	5	1
1765	589	周寻文	13213313409	320922196011223000	61	女	6	44	30	42	7	3	6
1766	589	周寻文	13213313409	320922196011223000	61	女	1	19	30	12	8	3	12
1767	589	周寻文	13213313409	320922196011223000	61	女	4	31	46	27	12	3	8
1768	590	孔睿婕	13887948254	621225196902258000	52	女	5	5	8	4	6	5	16
1769	590	孔睿婕	13887948254	621225196902258000	52	女	7	40	11	21	6	5	3
1770	590	孔睿婕	13887948254	621225196902258000	52	女	7	45	51	50	1	5	18
1771	591	尤启芬	15538495446	150423198604141000	35	女	6	8	36	27	14	5	16
1772	591	尤启芬	15538495446	150423198604141000	35	女	1	31	46	45	13	5	1
1773	591	尤启芬	15538495446	150423198604141000	35	女	7	49	34	47	3	5	14
1774	592	金冰露	13815940600	330727199805150000	23	女	5	23	38	5	14	5	6
1775	592	金冰露	13815940600	330727199805150000	23	女	5	27	8	11	2	3	7
1776	592	金冰露	13815940600	330727199805150000	23	女	5	11	41	36	2	3	12
1777	593	苏宗莉	13132905868	610125196001026000	61	女	1	38	11	12	10	3	2
1778	593	苏宗莉	13132905868	610125196001026000	61	女	1	18	12	38	17	5	3
